DATE,PROVIDER,PROVIDER NAME,DENOMINATOR,OBSERVED,EXPECTED,VALUE,PO_LL,PO_UL,OD_LL,OD_UL,OD_BANDING
2012-07-01,RW3,,95004,1842,1696.7823,1.0856,0.9267,1.0773,0.8848,1.1301,2
2012-07-01,RW6,,137538,4074,3945.9266,1.0325,0.9515,1.0502,0.8896,1.1241,2
2012-07-01,RWA,,91574,3299,2842.4059,1.1606,0.943,1.0593,0.8882,1.1259,1
2012-07-01,RWD,,93345,3618,3265.9092,1.1078,0.9468,1.0553,0.8889,1.125,2
2012-07-01,RWE,,140896,4148,3951.0311,1.0499,0.9516,1.0501,0.8896,1.1241,2
2012-07-01,RWF,,64875,2007,2032.5418,0.9874,0.9329,1.0705,0.8862,1.1284,2
2012-07-01,RWG,,51020,1720,1627.4175,1.0569,0.9251,1.079,0.8845,1.1306,2
2012-07-01,RWH,,64480,2312,2035.1993,1.136,0.9329,1.0704,0.8862,1.1284,1
2012-07-01,RWJ,,57919,1629,1744.3117,0.9339,0.9276,1.0762,0.8851,1.1299,2
2012-07-01,RWP,,73038,2534,2412.6782,1.0503,0.9383,1.0645,0.8873,1.127,2
2012-07-01,RWW,,50937,1540,1472.3606,1.0459,0.9214,1.0832,0.8836,1.1317,2
2012-07-01,RWY,,76434,2157,2141.2802,1.0073,0.9345,1.0686,0.8866,1.128,2
2012-07-01,RX1,,132023,4053,4310.4672,0.9403,0.9536,1.048,0.8899,1.1237,2
2012-07-01,RXC,,58245,2678,2544.2414,1.0526,0.9399,1.0628,0.8876,1.1266,2
2012-07-01,RXF,,94218,2857,2792.6773,1.023,0.9425,1.0599,0.8881,1.126,2
2012-07-01,RXH,,68076,2329,2426.081,0.96,0.9384,1.0643,0.8873,1.127,2
2012-07-01,RXK,,73698,2181,2201.4862,0.9907,0.9354,1.0676,0.8867,1.1277,2
2012-07-01,RXL,,54257,2403,1926.5191,1.2473,0.9311,1.0724,0.8858,1.1289,1
2012-07-01,RXN,,76113,2180,2178.8936,1.0005,0.9351,1.068,0.8867,1.1278,2
2012-07-01,RXP,,85892,2776,2854.6512,0.9724,0.9432,1.0592,0.8882,1.1258,2
2012-07-01,RXQ,,51533,1631,1470.5885,1.1091,0.9214,1.0832,0.8836,1.1317,2
2012-07-01,RXR,,78793,2507,2235.7738,1.1213,0.9359,1.0671,0.8868,1.1276,2
2012-07-01,RXW,,62017,2333,2169.5481,1.0753,0.935,1.0681,0.8866,1.1278,2
2012-07-01,RYJ,,104978,2221,2931.8846,0.7575,0.9439,1.0584,0.8884,1.1257,3
2012-07-01,RYQ,,98720,3069,3245.0831,0.9457,0.9466,1.0554,0.8888,1.1251,2
2012-07-01,RYR,,74393,2988,2722.1287,1.0977,0.9418,1.0607,0.888,1.1262,2
2012-10-01,5QT,,19369,863,803.9971,1.0734,0.8946,1.1138,0.8799,1.1365,2
2012-10-01,R1H,,160732,3570,4325.48,0.8253,0.9537,1.0479,0.8943,1.1182,3
2012-10-01,RA2,,45481,1307,1439.156,0.9082,0.9205,1.0842,0.8874,1.1269,2
2012-10-01,RA3,,17962,936,890.3053,1.0513,0.8996,1.108,0.8815,1.1345,2
2012-10-01,RA4,,22831,904,858.8179,1.0526,0.8979,1.11,0.8809,1.1352,2
2012-10-01,RA7,,75710,1710,1805.8236,0.9469,0.9289,1.0749,0.8894,1.1243,2
2012-10-01,RA9,,38268,1540,1636.8606,0.9408,0.9254,1.0788,0.8886,1.1254,2
2012-10-01,RAE,,77610,1788,1911.5662,0.9354,0.9308,1.0727,0.8899,1.1237,2
2012-10-01,RAJ,,48810,2064,2031.2874,1.0161,0.9328,1.0705,0.8903,1.1232,2
2012-10-01,RAL,,42626,1104,1494.9657,0.7385,0.922,1.0825,0.8878,1.1264,3
2012-10-01,RAP,,27218,811,994.553,0.8154,0.9049,1.1019,0.8831,1.1324,3
2012-10-01,RAS,,38372,950,1070.0813,0.8878,0.9082,1.0981,0.884,1.1312,2
2012-10-01,RAX,,48753,1199,1421.4735,0.8435,0.92,1.0847,0.8873,1.127,3
2012-10-01,RBA,,53083,1471,1556.6388,0.945,0.9235,1.0808,0.8882,1.1259,2
2012-10-01,RBD,,30739,1085,1023.5376,1.06,0.9062,1.1004,0.8835,1.1319,2
2012-10-01,RBK,,37825,1464,1300.6283,1.1256,0.9165,1.0887,0.8864,1.1282,2
2012-10-01,RBL,,61948,2039,1937.4423,1.0524,0.9313,1.0722,0.89,1.1236,2
2012-10-01,RBN,,63187,1850,1795.1649,1.0305,0.9286,1.0751,0.8894,1.1244,2
2012-10-01,RBT,,39007,1408,1257.5016,1.1197,0.9151,1.0902,0.886,1.1287,2
2012-10-01,RBZ,,30711,1497,1530.8657,0.9779,0.9229,1.0815,0.888,1.1261,2
2012-10-01,RC1,,27434,1059,1013.405,1.045,0.9057,1.1009,0.8833,1.1321,2
2012-10-01,RC3,,31272,720,788.3825,0.9133,0.8935,1.115,0.8795,1.1369,2
2012-10-01,RC9,,57731,1485,1410.5872,1.0528,0.9197,1.085,0.8872,1.1271,2
2012-10-01,RCB,,73845,2913,2607.1152,1.1173,0.9406,1.062,0.892,1.1211,2
2012-10-01,RCD,,23976,883,893.0639,0.9887,0.8998,1.1078,0.8815,1.1344,2
2012-10-01,RCF,,31141,931,1042.7772,0.8928,0.907,1.0994,0.8837,1.1316,2
2012-10-01,RCX,,38382,1489,1500.2854,0.9925,0.9221,1.0824,0.8878,1.1264,2
2012-10-01,RD1,,42022,1879,1928.9687,0.9741,0.9311,1.0724,0.89,1.1237,2
2012-10-01,RD3,,51677,1422,1583.9764,0.8977,0.9241,1.0801,0.8883,1.1257,2
2012-10-01,RD7,,51096,1417,1392.9683,1.0173,0.9192,1.0856,0.8871,1.1273,2
2012-10-01,RD8,,42874,1038,1045.3758,0.9929,0.9071,1.0993,0.8837,1.1316,2
2012-10-01,RDD,,49394,1865,1661.1878,1.1227,0.9259,1.0782,0.8887,1.1252,2
2012-10-01,RDE,,50541,2174,1848.8424,1.1759,0.9297,1.074,0.8896,1.1241,1
2012-10-01,RDU,,52305,1403,1600.0243,0.8769,0.9245,1.0797,0.8884,1.1256,3
2012-10-01,RDZ,,45300,2093,2084.0737,1.0043,0.9337,1.0696,0.8905,1.1229,2
2012-10-01,RE9,,24466,1161,1078.7503,1.0762,0.9085,1.0977,0.8841,1.131,2
2012-10-01,REF,,70032,2062,2027.809,1.0169,0.9328,1.0705,0.8903,1.1232,2
2012-10-01,REM,,42778,1891,1673.1647,1.1302,0.9262,1.0779,0.8888,1.1251,1
2012-10-01,RF4,,86733,3022,3098.8324,0.9752,0.9454,1.0568,0.8929,1.12,2
2012-10-01,RFF,,41997,1372,1269.1478,1.081,0.9155,1.0898,0.8861,1.1286,2
2012-10-01,RFR,,49573,1467,1402.71,1.0458,0.9195,1.0853,0.8871,1.1272,2
2012-10-01,RFS,,44883,1679,1530.2334,1.0972,0.9229,1.0815,0.888,1.1261,2
2012-10-01,RFW,,33881,950,964.594,0.9849,0.9034,1.1035,0.8826,1.133,2
2012-10-01,RGN,,48828,1561,1541.2729,1.0128,0.9231,1.0812,0.8881,1.126,2
2012-10-01,RGP,,32037,1491,1711.0789,0.8714,0.927,1.077,0.889,1.1249,3
2012-10-01,RGQ,,46479,1700,1613.4815,1.0536,0.9248,1.0793,0.8885,1.1255,2
2012-10-01,RGR,,32599,1175,1302.9254,0.9018,0.9166,1.0886,0.8864,1.1282,2
2012-10-01,RGT,,69040,1934,2332.7143,0.8291,0.9372,1.0656,0.8913,1.122,3
2012-10-01,RH8,,58929,1715,1951.7486,0.8787,0.9315,1.0719,0.89,1.1235,3
2012-10-01,RHM,,89242,2568,2787.6331,0.9212,0.9425,1.0599,0.8923,1.1207,2
2012-10-01,RHQ,,102929,3494,3788.9332,0.9222,0.9505,1.0512,0.8938,1.1189,2
2012-10-01,RHU,,88418,2889,2934.8585,0.9844,0.9439,1.0584,0.8926,1.1203,2
2012-10-01,RHW,,58124,1956,1840.5759,1.0627,0.9295,1.0741,0.8896,1.1241,2
2012-10-01,RJ1,,85825,1365,1533.5573,0.8901,0.9229,1.0815,0.888,1.1261,2
2012-10-01,RJ2,,37782,892,930.8288,0.9583,0.9018,1.1055,0.8821,1.1336,2
2012-10-01,RJ6,,44995,1254,1256.7732,0.9978,0.9151,1.0903,0.886,1.1287,2
2012-10-01,RJ7,,70001,1636,2067.5737,0.7913,0.9334,1.0698,0.8905,1.123,3
2012-10-01,RJC,,33426,1083,1007.363,1.0751,0.9055,1.1012,0.8832,1.1322,2
2012-10-01,RJD,,32130,950,1018.7338,0.9325,0.906,1.1007,0.8834,1.132,2
2012-10-01,RJE,,87656,2930,2767.8496,1.0586,0.9423,1.0601,0.8923,1.1207,2
2012-10-01,RJF,,41058,1183,1170.5098,1.0107,0.9121,1.0937,0.8852,1.1297,2
2012-10-01,RJL,,59034,2266,1933.8305,1.1718,0.9312,1.0723,0.89,1.1236,1
2012-10-01,RJN,,24481,951,948.2204,1.0029,0.9026,1.1045,0.8824,1.1333,2
2012-10-01,RJR,,48865,1403,1319.3737,1.0634,0.9171,1.088,0.8865,1.128,2
2012-10-01,RJZ,,66196,1457,1551.4143,0.9391,0.9234,1.081,0.8881,1.126,2
2012-10-01,RK5,,49872,1712,1665.4748,1.0279,0.926,1.0781,0.8888,1.1252,2
2012-10-01,RK9,,72168,2257,2436.7352,0.9262,0.9386,1.0642,0.8916,1.1216,2
2012-10-01,RKB,,81793,2618,2437.8718,1.0739,0.9386,1.0642,0.8916,1.1216,2
2012-10-01,RKE,,34866,581,818.0639,0.7102,0.8954,1.1128,0.8802,1.1362,3
2012-10-01,RL4,,59843,2060,2007.9995,1.0259,0.9325,1.0709,0.8903,1.1233,2
2012-10-01,RLN,,62495,1839,2008.8202,0.9155,0.9325,1.0709,0.8903,1.1233,2
2012-10-01,RLQ,,28648,987,846.8045,1.1656,0.8972,1.1108,0.8807,1.1355,1
2012-10-01,RLT,,24310,997,856.568,1.1639,0.8977,1.1102,0.8809,1.1352,1
2012-10-01,RM1,,85857,3111,3021.7398,1.0295,0.9447,1.0575,0.8927,1.1201,2
2012-10-01,RM2,,58460,1719,1780.4452,0.9655,0.9284,1.0754,0.8893,1.1245,2
2012-10-01,RM3,,50928,1404,1632.0666,0.8603,0.9252,1.0789,0.8886,1.1254,3
2012-10-01,RMC,,57543,1739,1638.6829,1.0612,0.9254,1.0787,0.8886,1.1253,2
2012-10-01,RMP,,34794,1410,1191.4775,1.1834,0.9129,1.0928,0.8854,1.1295,1
2012-10-01,RN3,,57887,1734,1664.2386,1.0419,0.926,1.0781,0.8888,1.1252,2
2012-10-01,RN5,,61088,1784,1734.1617,1.0287,0.9274,1.0765,0.8891,1.1247,2
2012-10-01,RN7,,48128,1453,1412.6852,1.0285,0.9198,1.085,0.8872,1.1271,2
2012-10-01,RNA,,68019,2071,1938.3155,1.0685,0.9313,1.0722,0.89,1.1236,2
2012-10-01,RNL,,44655,1676,1490.7862,1.1242,0.9219,1.0826,0.8877,1.1264,2
2012-10-01,RNQ,,44929,1421,1334.8322,1.0646,0.9175,1.0875,0.8866,1.1279,2
2012-10-01,RNS,,55923,1547,1476.6122,1.0477,0.9215,1.0831,0.8877,1.1266,2
2012-10-01,RNZ,,35502,1111,1059.1441,1.049,0.9077,1.0986,0.8839,1.1313,2
2012-10-01,RP5,,75232,2721,2628.5427,1.0352,0.9408,1.0618,0.892,1.1211,2
2012-10-01,RPA,,52437,1653,1443.8899,1.1448,0.9206,1.084,0.8874,1.1268,1
2012-10-01,RQ6,,47904,1852,1736.2449,1.0667,0.9275,1.0764,0.8891,1.1247,2
2012-10-01,RQ8,,53615,1718,1580.7493,1.0868,0.9241,1.0802,0.8883,1.1258,2
2012-10-01,RQM,,48472,508,664.634,0.7643,0.8844,1.1258,0.8765,1.1409,3
2012-10-01,RQQ,,20644,678,719.746,0.942,0.8888,1.1206,0.878,1.139,2
2012-10-01,RQW,,37760,1445,1362.5319,1.0605,0.9184,1.0866,0.8868,1.1276,2
2012-10-01,RQX,,37538,579,592.8938,0.9766,0.8779,1.1335,0.8742,1.1439,2
2012-10-01,RR1,,149660,4219,4109.0997,1.0267,0.9525,1.0492,0.8941,1.1185,2
2012-10-01,RR7,,35308,1478,1429.8813,1.0337,0.9203,1.0844,0.8873,1.127,2
2012-10-01,RR8,,148496,4110,4458.6153,0.9218,0.9544,1.0471,0.8944,1.1181,2
2012-10-01,RRF,,47646,1646,1552.7296,1.0601,0.9234,1.0809,0.8881,1.126,2
2012-10-01,RRK,,55326,2294,2195.1026,1.0451,0.9353,1.0677,0.8909,1.1225,2
2012-10-01,RRV,,64502,1057,1470.7923,0.7187,0.9214,1.0832,0.8876,1.1266,3
2012-10-01,RTD,,106313,2519,2660.9643,0.9466,0.9412,1.0614,0.8921,1.121,2
2012-10-01,RTE,,82815,2744,2863.1586,0.9584,0.9432,1.0591,0.8925,1.1205,2
2012-10-01,RTF,,73288,2878,2815.0223,1.0224,0.9428,1.0596,0.8924,1.1206,2
2012-10-01,RTG,,81157,2787,2555.0423,1.0908,0.94,1.0627,0.8918,1.1213,2
2012-10-01,RTH,,102482,3096,3150.5895,0.9827,0.9458,1.0563,0.8929,1.1199,2
2012-10-01,RTK,,44470,1652,1654.8583,0.9983,0.9258,1.0783,0.8887,1.1252,2
2012-10-01,RTP,,48707,1562,1660.6445,0.9406,0.9259,1.0782,0.8887,1.1252,2
2012-10-01,RTR,,91052,2760,2839.823,0.9719,0.943,1.0594,0.8924,1.1205,2
2012-10-01,RTX,,52438,1850,1721.187,1.0748,0.9272,1.0767,0.889,1.1248,2
2012-10-01,RV8,,67647,1769,2159.1321,0.8193,0.9348,1.0683,0.8908,1.1226,3
2012-10-01,RVJ,,72232,2090,2142.2949,0.9756,0.9346,1.0686,0.8907,1.1227,2
2012-10-01,RVL,,78988,2154,2481.3173,0.8681,0.9391,1.0636,0.8917,1.1215,3
2012-10-01,RVR,,57015,1912,1999.1279,0.9564,0.9323,1.0711,0.8902,1.1233,2
2012-10-01,RVV,,101697,3968,3975.4992,0.9981,0.9517,1.05,0.894,1.1186,2
2012-10-01,RVW,,50364,1796,1628.5374,1.1028,0.9252,1.079,0.8886,1.1254,2
2012-10-01,RVY,,35331,1253,1217.953,1.0288,0.9138,1.0917,0.8856,1.1292,2
2012-10-01,RW3,,95742,1899,1716.146,1.1065,0.9271,1.0769,0.889,1.1248,2
2012-10-01,RW6,,139066,4074,3895.4794,1.0458,0.9512,1.0505,0.8939,1.1187,2
2012-10-01,RWA,,91562,3267,2975.1015,1.0981,0.9443,1.058,0.8927,1.1202,2
2012-10-01,RWD,,94007,3586,3280.3682,1.0932,0.9469,1.0551,0.8931,1.1196,2
2012-10-01,RWE,,139168,4117,3932.1579,1.047,0.9514,1.0503,0.8939,1.1187,2
2012-10-01,RWF,,64171,1974,1990.296,0.9918,0.9322,1.0712,0.8902,1.1234,2
2012-10-01,RWG,,52362,1764,1700.2838,1.0375,0.9267,1.0772,0.8889,1.1249,2
2012-10-01,RWH,,62312,2354,2063.7414,1.1406,0.9334,1.0699,0.8905,1.123,1
2012-10-01,RWJ,,57720,1682,1755.3315,0.9582,0.9279,1.076,0.8892,1.1246,2
2012-10-01,RWP,,73514,2607,2527.7649,1.0313,0.9397,1.063,0.8918,1.1214,2
2012-10-01,RWW,,51591,1562,1462.4118,1.0681,0.9211,1.0835,0.8876,1.1267,2
2012-10-01,RWY,,76884,2238,2173.0385,1.0299,0.935,1.0681,0.8908,1.1226,2
2012-10-01,RX1,,131682,4094,4416.1817,0.927,0.9541,1.0474,0.8943,1.1181,2
2012-10-01,RXC,,58234,2745,2574.8942,1.0661,0.9402,1.0624,0.8919,1.1212,2
2012-10-01,RXF,,94177,2872,2791.5786,1.0288,0.9425,1.0599,0.8923,1.1207,2
2012-10-01,RXH,,68498,2361,2479.3984,0.9522,0.9391,1.0636,0.8917,1.1215,2
2012-10-01,RXK,,73942,2171,2243.3577,0.9677,0.936,1.067,0.891,1.1223,2
2012-10-01,RXL,,54208,2365,1895.8604,1.2475,0.9305,1.073,0.8898,1.1238,1
2012-10-01,RXN,,75492,2215,2181.6348,1.0153,0.9351,1.0679,0.8908,1.1225,2
2012-10-01,RXP,,86019,2896,2872.3011,1.0083,0.9433,1.059,0.8925,1.1205,2
2012-10-01,RXQ,,52208,1704,1523.6215,1.1184,0.9227,1.0817,0.888,1.1262,2
2012-10-01,RXR,,79125,2603,2294.6147,1.1344,0.9367,1.0662,0.8912,1.1221,1
2012-10-01,RXW,,63054,2354,2206.6201,1.0668,0.9355,1.0675,0.8909,1.1224,2
2012-10-01,RYJ,,105498,2262,2983.121,0.7583,0.9444,1.0579,0.8927,1.1202,3
2012-10-01,RYQ,,96734,3132,3178.982,0.9852,0.9461,1.056,0.893,1.1198,2
2012-10-01,RYR,,74371,2972,2754.9494,1.0788,0.9422,1.0603,0.8923,1.1207,2
2013-01-01,R1F,,19628,912,844.0847,1.0805,0.897,1.111,0.8803,1.136,2
2013-01-01,R1H,,159820,3682,4398.7447,0.8371,0.9541,1.0475,0.8939,1.1187,3
2013-01-01,RA2,,45729,1307,1452.9901,0.8995,0.9209,1.0838,0.8871,1.1273,2
2013-01-01,RA3,,18359,940,881.579,1.0663,0.8991,1.1085,0.8809,1.1351,2
2013-01-01,RA4,,23016,883,866.0844,1.0195,0.8983,1.1095,0.8807,1.1355,2
2013-01-01,RA7,,74939,1709,1825.2169,0.9363,0.9292,1.0745,0.8891,1.1247,2
2013-01-01,RA9,,38415,1609,1683.3907,0.9558,0.9264,1.0776,0.8884,1.1256,2
2013-01-01,RAE,,77351,1811,1900.2943,0.953,0.9306,1.0729,0.8894,1.1243,2
2013-01-01,RAJ,,49172,2087,2018.4703,1.034,0.9326,1.0707,0.8899,1.1238,2
2013-01-01,RAL,,42182,1124,1511.8812,0.7434,0.9224,1.0821,0.8875,1.1268,3
2013-01-01,RAP,,27781,836,1028.3943,0.8129,0.9064,1.1002,0.8831,1.1323,3
2013-01-01,RAS,,37985,976,1092.2318,0.8936,0.9091,1.0971,0.8839,1.1313,2
2013-01-01,RAX,,49008,1211,1403.7966,0.8627,0.9195,1.0853,0.8867,1.1277,3
2013-01-01,RBA,,53251,1504,1561.5701,0.9631,0.9236,1.0807,0.8878,1.1264,2
2013-01-01,RBD,,30630,1057,996.4723,1.0607,0.905,1.1018,0.8827,1.1329,2
2013-01-01,RBK,,37974,1479,1306.6283,1.1319,0.9167,1.0885,0.886,1.1287,1
2013-01-01,RBL,,62371,2158,1965.4979,1.0979,0.9317,1.0717,0.8897,1.124,2
2013-01-01,RBN,,64055,1849,1813.1232,1.0198,0.929,1.0747,0.8891,1.1248,2
2013-01-01,RBT,,37834,1438,1267.9696,1.1341,0.9155,1.0899,0.8857,1.1291,1
2013-01-01,RBZ,,30909,1536,1543.249,0.9953,0.9232,1.0812,0.8877,1.1266,2
2013-01-01,RC1,,27694,1071,1007.5136,1.063,0.9055,1.1012,0.8829,1.1327,2
2013-01-01,RC3,,31187,707,794.1407,0.8903,0.8939,1.1146,0.8793,1.1373,2
2013-01-01,RC9,,58922,1487,1451.1426,1.0247,0.9208,1.0838,0.8871,1.1273,2
2013-01-01,RCB,,74881,2933,2707.3569,1.0833,0.9417,1.0608,0.8917,1.1214,2
2013-01-01,RCD,,24290,862,881.5159,0.9779,0.8991,1.1085,0.8809,1.1351,2
2013-01-01,RCF,,30644,949,1030.6169,0.9208,0.9065,1.1,0.8832,1.1323,2
2013-01-01,RCX,,38909,1537,1518.4088,1.0122,0.9226,1.0819,0.8875,1.1267,2
2013-01-01,RD1,,42479,1893,1973.5689,0.9592,0.9319,1.0715,0.8897,1.124,2
2013-01-01,RD3,,51647,1437,1587.8806,0.905,0.9242,1.08,0.8879,1.1262,2
2013-01-01,RD7,,51737,1417,1402.3187,1.0105,0.9195,1.0853,0.8867,1.1277,2
2013-01-01,RD8,,42385,1071,1036.2853,1.0335,0.9067,1.0998,0.8832,1.1322,2
2013-01-01,RDD,,50141,1943,1698.7603,1.1438,0.9267,1.0773,0.8885,1.1255,1
2013-01-01,RDE,,51479,2151,1851.2537,1.1619,0.9297,1.0739,0.8892,1.1246,1
2013-01-01,RDU,,52859,1403,1610.6032,0.8711,0.9248,1.0794,0.8881,1.1261,3
2013-01-01,RDZ,,45564,2035,2060.9018,0.9874,0.9333,1.07,0.89,1.1236,2
2013-01-01,RE9,,24470,1155,1064.8284,1.0847,0.908,1.0984,0.8836,1.1318,2
2013-01-01,REF,,69445,2107,2041.2642,1.0322,0.933,1.0703,0.89,1.1237,2
2013-01-01,REM,,42480,1939,1665.3437,1.1643,0.926,1.0781,0.8883,1.1257,1
2013-01-01,RF4,,85947,3064,3142.9279,0.9749,0.9458,1.0564,0.8925,1.1204,2
2013-01-01,RFF,,42293,1386,1288.3156,1.0758,0.9161,1.0891,0.8858,1.1289,2
2013-01-01,RFR,,48196,1482,1391.9689,1.0647,0.9192,1.0856,0.8867,1.1278,2
2013-01-01,RFS,,44886,1672,1547.8465,1.0802,0.9233,1.0811,0.8877,1.1265,2
2013-01-01,RFW,,34339,967,956.2695,1.0112,0.903,1.104,0.8821,1.1336,2
2013-01-01,RGN,,49701,1577,1597.2555,0.9873,0.9245,1.0798,0.888,1.1262,2
2013-01-01,RGP,,32553,1503,1695.9582,0.8862,0.9266,1.0773,0.8885,1.1255,3
2013-01-01,RGQ,,46162,1657,1599.1964,1.0361,0.9245,1.0797,0.888,1.1261,2
2013-01-01,RGR,,32186,1203,1332.9674,0.9025,0.9175,1.0876,0.8862,1.1284,2
2013-01-01,RGT,,68917,1941,2320.5723,0.8364,0.9371,1.0658,0.8908,1.1226,3
2013-01-01,RH8,,59152,1752,1948.2083,0.8993,0.9314,1.072,0.8896,1.1241,2
2013-01-01,RHM,,89654,2587,2849.4214,0.9079,0.9431,1.0593,0.892,1.1211,2
2013-01-01,RHQ,,102790,3494,3803.6326,0.9186,0.9506,1.0511,0.8933,1.1194,2
2013-01-01,RHU,,88675,2889,2911.4552,0.9923,0.9437,1.0586,0.8921,1.1209,2
2013-01-01,RHW,,58331,1982,1867.9769,1.061,0.93,1.0736,0.8893,1.1245,2
2013-01-01,RJ1,,86363,1361,1555.7189,0.8748,0.9235,1.0809,0.8877,1.1265,3
2013-01-01,RJ2,,38075,835,908.7823,0.9188,0.9006,1.1068,0.8814,1.1346,2
2013-01-01,RJ6,,45569,1244,1290.723,0.9638,0.9162,1.089,0.8859,1.1288,2
2013-01-01,RJ7,,69656,1649,2065.969,0.7982,0.9334,1.0699,0.89,1.1235,3
2013-01-01,RJC,,34058,1066,1026.8524,1.0381,0.9063,1.1002,0.8831,1.1324,2
2013-01-01,RJD,,31498,926,994.2494,0.9314,0.9049,1.1019,0.8827,1.1329,2
2013-01-01,RJE,,92070,2988,2841.3377,1.0516,0.943,1.0593,0.892,1.1211,2
2013-01-01,RJF,,42233,1210,1226.3269,0.9867,0.9141,1.0914,0.8853,1.1296,2
2013-01-01,RJL,,58742,2286,1933.8214,1.1821,0.9312,1.0723,0.8896,1.1242,1
2013-01-01,RJN,,24347,974,966.3211,1.0079,0.9035,1.1035,0.8823,1.1334,2
2013-01-01,RJR,,48288,1435,1310.7371,1.0948,0.9168,1.0883,0.886,1.1286,2
2013-01-01,RJZ,,66890,1403,1560.2813,0.8992,0.9236,1.0807,0.8878,1.1264,2
2013-01-01,RK5,,50290,1782,1692.2741,1.053,0.9266,1.0774,0.8885,1.1255,2
2013-01-01,RK9,,72592,2335,2466.0687,0.9469,0.9389,1.0638,0.8912,1.1221,2
2013-01-01,RKB,,82804,2579,2494.648,1.0338,0.9393,1.0634,0.8913,1.122,2
2013-01-01,RKE,,34889,558,784.9959,0.7108,0.8933,1.1153,0.8791,1.1375,3
2013-01-01,RL4,,60638,2109,2051.7823,1.0279,0.9332,1.0701,0.89,1.1236,2
2013-01-01,RLN,,63010,1870,2026.317,0.9229,0.9328,1.0706,0.8899,1.1237,2
2013-01-01,RLQ,,28941,990,848.128,1.1673,0.8972,1.1107,0.8803,1.1359,1
2013-01-01,RLT,,24396,993,883.7693,1.1236,0.8993,1.1084,0.881,1.1351,2
2013-01-01,RM1,,86478,3078,3011.8586,1.022,0.9446,1.0576,0.8923,1.1207,2
2013-01-01,RM2,,58409,1700,1757.2604,0.9674,0.9279,1.0759,0.8888,1.1251,2
2013-01-01,RM3,,47818,1394,1626.0593,0.8573,0.9251,1.079,0.8881,1.126,3
2013-01-01,RMC,,59475,1718,1669.7672,1.0289,0.9261,1.078,0.8884,1.1257,2
2013-01-01,RMP,,34850,1409,1189.037,1.185,0.9128,1.0929,0.8849,1.13,1
2013-01-01,RN3,,60945,1750,1709.9513,1.0234,0.9269,1.077,0.8886,1.1254,2
2013-01-01,RN5,,61088,1783,1745.0701,1.0217,0.9277,1.0762,0.8887,1.1252,2
2013-01-01,RN7,,50379,1458,1460.4683,0.9983,0.9211,1.0835,0.8871,1.1272,2
2013-01-01,RNA,,67541,2046,1974.4071,1.0363,0.9319,1.0715,0.8897,1.124,2
2013-01-01,RNL,,44060,1649,1479.8979,1.1143,0.9216,1.083,0.8873,1.1271,2
2013-01-01,RNQ,,45341,1420,1365.6052,1.0398,0.9185,1.0865,0.8865,1.1281,2
2013-01-01,RNS,,56344,1597,1481.3388,1.0781,0.9216,1.0829,0.8873,1.127,2
2013-01-01,RNZ,,35438,1134,1052.4143,1.0775,0.9074,1.099,0.8834,1.1319,2
2013-01-01,RP5,,75486,2697,2620.8685,1.029,0.9407,1.0618,0.8916,1.1216,2
2013-01-01,RPA,,52830,1673,1485.2019,1.1264,0.9217,1.0828,0.8873,1.127,2
2013-01-01,RQ6,,48251,1880,1766.5295,1.0642,0.9281,1.0757,0.8888,1.1251,2
2013-01-01,RQ8,,53699,1773,1604.9981,1.1047,0.9246,1.0796,0.888,1.1261,2
2013-01-01,RQM,,48372,521,674.4027,0.7725,0.8852,1.1248,0.8764,1.141,3
2013-01-01,RQQ,,20748,683,726.7212,0.9398,0.8893,1.12,0.8778,1.1393,2
2013-01-01,RQW,,38373,1460,1364.081,1.0703,0.9184,1.0865,0.8865,1.1281,2
2013-01-01,RQX,,38169,591,601.5234,0.9825,0.8787,1.1325,0.8741,1.144,2
2013-01-01,RR1,,150942,4286,4191.8955,1.0224,0.9529,1.0487,0.8937,1.1189,2
2013-01-01,RR7,,35689,1533,1466.1443,1.0456,0.9212,1.0834,0.8872,1.1272,2
2013-01-01,RR8,,140707,4057,4432.1181,0.9154,0.9542,1.0473,0.8939,1.1187,2
2013-01-01,RRF,,47731,1696,1586.2258,1.0692,0.9242,1.08,0.8879,1.1262,2
2013-01-01,RRK,,54940,2378,2243.3267,1.06,0.936,1.067,0.8906,1.1228,2
2013-01-01,RRV,,64972,1059,1482.967,0.7141,0.9217,1.0829,0.8873,1.127,3
2013-01-01,RTD,,106319,2525,2698.2265,0.9358,0.9416,1.0609,0.8917,1.1214,2
2013-01-01,RTE,,83705,2790,2909.7677,0.9588,0.9437,1.0586,0.8921,1.1209,2
2013-01-01,RTF,,73610,2937,2821.0846,1.0411,0.9428,1.0596,0.892,1.1211,2
2013-01-01,RTG,,80833,2771,2559.5292,1.0826,0.94,1.0626,0.8914,1.1218,2
2013-01-01,RTH,,99605,3070,3183.0167,0.9645,0.9461,1.056,0.8926,1.1204,2
2013-01-01,RTK,,44600,1663,1677.9283,0.9911,0.9263,1.0778,0.8884,1.1256,2
2013-01-01,RTP,,49639,1557,1668.9314,0.9329,0.9261,1.078,0.8884,1.1257,2
2013-01-01,RTR,,90689,2791,2827.3056,0.9872,0.9429,1.0595,0.892,1.1211,2
2013-01-01,RTX,,52708,1813,1706.1347,1.0626,0.9269,1.0771,0.8886,1.1254,2
